sample_id,pair_id,row_index,chunk_index,chunk_total,frame_start,frame_end,frame_ids,sheet_path,video_path,target_concept,expected_effect,prompt
case_040,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_slow_026,40,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/040_case_040_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_040/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9140.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after a short still beginning, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_040,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_slow_026,40,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/040_case_040_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_040/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9140.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after a short still beginning, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_040,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_slow_026,40,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/040_case_040_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_040/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9140.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after a short still beginning, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_040,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_slow_026,40,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/040_case_040_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_040/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9140.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after a short still beginning, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_040,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_slow_026,40,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/040_case_040_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_040/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9140.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after a short still beginning, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_041,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_top_027,41,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/041_case_041_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_041/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9141.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the surface is shown clean, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_041,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_top_027,41,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/041_case_041_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_041/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9141.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the surface is shown clean, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_041,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_top_027,41,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/041_case_041_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_041/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9141.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the surface is shown clean, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_041,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_top_027,41,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/041_case_041_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_041/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9141.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the surface is shown clean, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_041,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_top_027,41,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/041_case_041_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_041/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9141.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the surface is shown clean, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_042,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_side_028,42,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/042_case_042_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_042/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9142.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the target is clearly visible, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_042,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_side_028,42,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/042_case_042_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_042/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9142.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the target is clearly visible, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_042,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_side_028,42,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/042_case_042_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_042/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9142.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the target is clearly visible, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_042,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_side_028,42,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/042_case_042_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_042/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9142.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the target is clearly visible, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_042,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_side_028,42,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/042_case_042_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_042/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9142.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice after the target is clearly visible, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_043,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_bright_029,43,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/043_case_043_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_043/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9143.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice only after the visible contact moment, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_043,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_bright_029,43,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/043_case_043_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_043/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9143.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice only after the visible contact moment, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_043,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_bright_029,43,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/043_case_043_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_043/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9143.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice only after the visible contact moment, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_043,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_bright_029,43,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/043_case_043_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_043/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9143.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice only after the visible contact moment, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_043,v2_fracture_damage_ice_cube_branching_white_cracks_spread_throug_bright_029,43,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/043_case_043_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_043/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9143.mp4,ice cube,branching white cracks spread through the ice,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a thin frozen puddle surface, with no pre-existing ice crack. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube lands on the ice only after the visible contact moment, causing branching white cracks spread through the ice; the effect begins only after contact and remains visible for several frames."
case_044,v2_fracture_damage_black_hockey_puck_a_star_shaped_crack_spreads_across_t_plain_030,44,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_01_start038_limit038/chunk_sheets/044_case_044_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_044/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9144.mp4,black hockey puck,a star-shaped crack spreads across the mirror,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with an intact mirror tile, with no pre-existing mirror crack. A clearly visible black hockey puck enters the frame and remains visible before contact. The black hockey puck slides into the mirror tile in the middle of the clip, causing a star-shaped crack spreads across the mirror; the effect begins only after contact and remains visible for several frames."
